schema,service,language,event,prompt,row_count,rows_with_placeholders,total_placeholder_count,unique_placeholder_count,placeholder_tokens
chatgpt_gemini_deepseek,chatgpt,Burmese,911_outage,translate_911_outage.txt,2,2,6,3,"[""[LOCATION]"", ""[SENDING AGENCY]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Burmese,boil_water_notice,prompt_chain_of_translation_360.txt,2,2,6,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Burmese,boil_water_notice,prompt_chain_of_translation_nolimit.txt,2,2,6,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Burmese,boil_water_notice,prompt_cross_lingual_alignment_360.txt,2,2,6,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Burmese,boil_water_notice,prompt_cross_lingual_alignment_nolimit.txt,2,2,6,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Burmese,boil_water_notice,prompt_one_shot_360.txt,2,2,6,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Burmese,boil_water_notice,prompt_one_shot_nolimit.txt,2,2,6,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Burmese,boil_water_notice,prompt_persona_360.txt,2,2,6,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Burmese,boil_water_notice,prompt_persona_nolimit.txt,2,2,6,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Burmese,boil_water_notice,prompt_simple_360.txt,2,0,0,0,[]
chatgpt_gemini_deepseek,chatgpt,Burmese,boil_water_notice,prompt_simple_nolimit.txt,2,0,0,0,[]
chatgpt_gemini_deepseek,chatgpt,Burmese,boil_water_notice,translate_boil_water_notice.txt,2,2,7,4,"[""[LOCATION]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Burmese,extreme_wind,prompt_chain_of_translation_360.txt,2,2,6,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Burmese,extreme_wind,prompt_chain_of_translation_nolimit.txt,2,2,6,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Burmese,extreme_wind,prompt_cross_lingual_alignment_360.txt,2,2,7,4,"[""[LOCATION]"", ""[TIME]"", ""[URL]"", ""[email protected]""]"
chatgpt_gemini_deepseek,chatgpt,Burmese,extreme_wind,prompt_cross_lingual_alignment_nolimit.txt,2,2,6,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Burmese,extreme_wind,prompt_one_shot_360.txt,2,2,7,4,"[""[LOCATION]"", ""[TIME]"", ""[URL]"", ""[စေလွှတ်သည့်အေဂျင်စီ]""]"
chatgpt_gemini_deepseek,chatgpt,Burmese,extreme_wind,prompt_one_shot_nolimit.txt,2,2,8,5,"[""[LOCATION]"", ""[TIME]"", ""[URL]"", ""[ပေးပို့သော အေဂျင်စီ]"", ""[အသိပေးအေဂျင်စီ]""]"
chatgpt_gemini_deepseek,chatgpt,Burmese,extreme_wind,prompt_persona_360.txt,2,2,6,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Burmese,extreme_wind,prompt_persona_nolimit.txt,2,2,6,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Burmese,extreme_wind,prompt_simple_360.txt,2,0,0,0,[]
chatgpt_gemini_deepseek,chatgpt,Burmese,extreme_wind,prompt_simple_nolimit.txt,2,0,0,0,[]
chatgpt_gemini_deepseek,chatgpt,Burmese,extreme_wind,translate_extreme_wind.txt,2,2,8,4,"[""[LOCATION]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Burmese,fire,prompt_chain_of_translation_360.txt,2,2,6,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Burmese,fire,prompt_chain_of_translation_nolimit.txt,2,2,6,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Burmese,fire,prompt_cross_lingual_alignment_360.txt,2,2,6,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Burmese,fire,prompt_cross_lingual_alignment_nolimit.txt,2,2,6,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Burmese,fire,prompt_one_shot_360.txt,2,2,6,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Burmese,fire,prompt_one_shot_nolimit.txt,2,2,8,5,"[""[LOCATION]"", ""[TIME]"", ""[URL]"", ""[စေလွှတ်သောအေဂျင်ဆီ]"", ""[ပေးပို့သည့် အဖွဲ့]""]"
chatgpt_gemini_deepseek,chatgpt,Burmese,fire,prompt_persona_360.txt,2,2,6,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Burmese,fire,prompt_persona_nolimit.txt,2,2,6,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Burmese,fire,prompt_simple_360.txt,2,0,0,0,[]
chatgpt_gemini_deepseek,chatgpt,Burmese,fire,prompt_simple_nolimit.txt,2,0,0,0,[]
chatgpt_gemini_deepseek,chatgpt,Burmese,fire,translate_fire.txt,2,2,10,4,"[""[LOCATION]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Burmese,flood,prompt_chain_of_translation_360.txt,2,2,6,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Burmese,flood,prompt_chain_of_translation_nolimit.txt,2,2,6,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Burmese,flood,prompt_cross_lingual_alignment_360.txt,2,2,6,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Burmese,flood,prompt_cross_lingual_alignment_nolimit.txt,2,2,6,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Burmese,flood,prompt_one_shot_360.txt,2,2,6,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Burmese,flood,prompt_one_shot_nolimit.txt,2,2,8,5,"[""[LOCATION]"", ""[TIME]"", ""[URL]"", ""[စေလွှတ်သည့်အေဂျင်စီ]"", ""[အကြောင်းကြားသည့်အကယ်ဒ်]""]"
chatgpt_gemini_deepseek,chatgpt,Burmese,flood,prompt_persona_360.txt,2,2,6,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Burmese,flood,prompt_persona_nolimit.txt,2,2,6,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Burmese,flood,prompt_simple_360.txt,2,0,0,0,[]
chatgpt_gemini_deepseek,chatgpt,Burmese,flood,prompt_simple_nolimit.txt,2,0,0,0,[]
chatgpt_gemini_deepseek,chatgpt,Burmese,flood,translate_flood.txt,2,2,8,4,"[""[LOCATION]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,911_outage,prompt_chain_of_translation_360.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,911_outage,prompt_chain_of_translation_nolimit.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,911_outage,prompt_cross_lingual_alignment_360.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,911_outage,prompt_cross_lingual_alignment_nolimit.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,911_outage,prompt_one_shot_360.txt,20,20,62,5,"[""[LOCATION]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[URL]"", ""[ស្ថាប័នផ្ញើ]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,911_outage,prompt_one_shot_nolimit.txt,20,20,75,12,"[""[LOCATION]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[URL]"", ""[ផ្ញើដោយអង្គភាព]"", ""[ភ្ញៀវអង្គការ]"", ""[សេវាកម្មបញ្ជូន]"", ""[សេវា​បញ្ចូន]"", ""[ស្ថាប័នជូនដំណឹង]"", ""[ស្ថាប័នផ្ញើ]"", ""[ស្ថាប័ន​ផ្ញើ]"", ""[អាជ្ញាធរផ្ញើ]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,911_outage,prompt_persona_360.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,911_outage,prompt_persona_nolimit.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,911_outage,prompt_simple_360.txt,20,1,1,1,"[""[លេខទូរស័ព្ទជំនួស]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,911_outage,prompt_simple_nolimit.txt,20,4,4,4,"[""[បញ្ចូលលេខទំនាក់ទំនងជំនួស]"", ""[បញ្ចូលលេខបន្ទាន់]"", ""[បញ្ចូល​លេខ​សមត្ថកិច្ច/សង្គ្រោះបន្ទាន់​ជំនួស]"", ""[លេខទូរស័ព្ទបន្ទាន់ជំនួស]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,911_outage,translate_911_outage.txt,20,20,60,3,"[""[LOCATION]"", ""[SENDING AGENCY]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,boil_water_notice,prompt_chain_of_translation_360.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,boil_water_notice,prompt_chain_of_translation_nolimit.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,boil_water_notice,prompt_cross_lingual_alignment_360.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,boil_water_notice,prompt_cross_lingual_alignment_nolimit.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,boil_water_notice,prompt_one_shot_360.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,boil_water_notice,prompt_one_shot_nolimit.txt,20,20,61,4,"[""[LOCATION]"", ""[TIME]"", ""[URL]"", ""[ស្ថាប័នផ្ញើ]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,boil_water_notice,prompt_persona_360.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,boil_water_notice,prompt_persona_nolimit.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,boil_water_notice,prompt_simple_360.txt,20,0,0,0,[]
chatgpt_gemini_deepseek,chatgpt,Cambodian,boil_water_notice,prompt_simple_nolimit.txt,20,0,0,0,[]
chatgpt_gemini_deepseek,chatgpt,Cambodian,boil_water_notice,translate_boil_water_notice.txt,20,20,79,4,"[""[LOCATION]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,extreme_wind,prompt_chain_of_translation_360.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,extreme_wind,prompt_chain_of_translation_nolimit.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,extreme_wind,prompt_cross_lingual_alignment_360.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,extreme_wind,prompt_cross_lingual_alignment_nolimit.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,extreme_wind,prompt_one_shot_360.txt,20,20,69,7,"[""[LOCATION]"", ""[SA]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[URL]"", ""[ស្ថាប័នផ្ញើ]"", ""[ស្ថាប័ន​ផ្ញើ]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,extreme_wind,prompt_one_shot_nolimit.txt,20,20,75,9,"[""[LOCATION]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[URL]"", ""[ស្ថាប័នផ្ញើ]"", ""[អង្គភាពផ្ញើ]"", ""[អាជ្ញាធរផ្ញើ]"", ""[អាជ្ញាធរ​បញ្ជូន]"", ""[អាជ្ញាធរ​ផ្ញើរ]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,extreme_wind,prompt_persona_360.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,extreme_wind,prompt_persona_nolimit.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,extreme_wind,prompt_simple_360.txt,20,0,0,0,[]
chatgpt_gemini_deepseek,chatgpt,Cambodian,extreme_wind,prompt_simple_nolimit.txt,20,0,0,0,[]
chatgpt_gemini_deepseek,chatgpt,Cambodian,extreme_wind,translate_extreme_wind.txt,20,20,80,4,"[""[LOCATION]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,fire,prompt_chain_of_translation_360.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,fire,prompt_chain_of_translation_nolimit.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,fire,prompt_cross_lingual_alignment_360.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,fire,prompt_cross_lingual_alignment_nolimit.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,fire,prompt_one_shot_360.txt,20,20,69,8,"[""[LOCATION]"", ""[TIME]"", ""[URL]"", ""[សេវាកម្មផ្ញើ]"", ""[ស្ថាប័នផ្ញើ]"", ""[ស្ថាប័ន​ផ្ញើ]"", ""[អាជ្ញាធរ]"", ""[អាជ្ញាធរផ្ញើ]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,fire,prompt_one_shot_nolimit.txt,20,20,80,12,"[""[LOCATION]"", ""[TIME]"", ""[URL]"", ""[ភ្នាក់ងារទទួលបញ្ជូន]"", ""[ភ្នាក់ងារផ្ញើ]"", ""[សេវាកម្មផ្ញើសារបន្ទាន់]"", ""[ស្ថាប័នផ្ញើ]"", ""[ស្ថាប័ន​ផ្ញើ]"", ""[អង្គភាពផ្ញើ]"", ""[អាជាធរ]"", ""[អាជ្ញាធរផ្ញើ]"", ""[អាជ្ញាធរ​ផ្ញើ]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,fire,prompt_persona_360.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,fire,prompt_persona_nolimit.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,fire,prompt_simple_360.txt,20,1,1,1,"[""[ឈ្មោះភូមិ]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,fire,prompt_simple_nolimit.txt,20,0,0,0,[]
chatgpt_gemini_deepseek,chatgpt,Cambodian,fire,translate_fire.txt,20,20,100,4,"[""[LOCATION]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,flood,prompt_chain_of_translation_360.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,flood,prompt_chain_of_translation_nolimit.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,flood,prompt_cross_lingual_alignment_360.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,flood,prompt_cross_lingual_alignment_nolimit.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,flood,prompt_one_shot_360.txt,20,20,71,8,"[""[LOCATION]"", ""[TIME]"", ""[URL]"", ""[ផ្ញើដោយអាជ្ញាធរ]"", ""[ភាគីផ្ញើ]"", ""[ស្ថាប័នផ្ញើ]"", ""[ស្ថាប័ន​ផ្ញើ]"", ""[អង្គភាពផ្ញើ]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,flood,prompt_one_shot_nolimit.txt,20,20,79,11,"[""[LOCATION]"", ""[TIME]"", ""[URL]"", ""[បញ្ជូនដោយអាជ្ញាធរ]"", ""[ភ្នាក់ងារផ្ញើ]"", ""[ស្ថាប័នផ្ញើ]"", ""[អង្គភាពបញ្ជូន]"", ""[អង្គភាពផ្ញើ]"", ""[អង្គភាពផ្ញើសារ]"", ""[អង្គភាព​ផ្ញើ]"", ""[អាជ្ញាធរផ្ញើ]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,flood,prompt_persona_360.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,flood,prompt_persona_nolimit.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Cambodian,flood,prompt_simple_360.txt,20,0,0,0,[]
chatgpt_gemini_deepseek,chatgpt,Cambodian,flood,prompt_simple_nolimit.txt,20,0,0,0,[]
chatgpt_gemini_deepseek,chatgpt,Cambodian,flood,translate_flood.txt,20,20,80,5,"[""[LOCATION]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[URL]"", ""[ស្ថាប័ន​ផ្ញើ]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,911_outage,prompt_chain_of_translation_360.txt,23,23,69,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,911_outage,prompt_chain_of_translation_nolimit.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,911_outage,prompt_cross_lingual_alignment_360.txt,23,23,69,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,911_outage,prompt_cross_lingual_alignment_nolimit.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,911_outage,prompt_one_shot_360.txt,23,23,69,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,911_outage,prompt_one_shot_nolimit.txt,20,20,63,4,"[""[LOCATION]"", ""[TIME]"", ""[URL]"", ""[发送机构]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,911_outage,prompt_persona_360.txt,23,23,69,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,911_outage,prompt_persona_nolimit.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,911_outage,prompt_simple_360.txt,20,1,1,1,"[""[在此填写号码]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,911_outage,prompt_simple_nolimit.txt,23,0,0,0,[]
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,911_outage,translate_911_outage.txt,23,23,69,3,"[""[LOCATION]"", ""[SENDING AGENCY]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,boil_water_notice,prompt_chain_of_translation_360.txt,23,23,69,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,boil_water_notice,prompt_chain_of_translation_nolimit.txt,20,20,61,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,boil_water_notice,prompt_cross_lingual_alignment_360.txt,23,23,69,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,boil_water_notice,prompt_cross_lingual_alignment_nolimit.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,boil_water_notice,prompt_one_shot_360.txt,23,23,69,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,boil_water_notice,prompt_one_shot_nolimit.txt,20,20,72,5,"[""[LOCATION]"", ""[TIME]"", ""[URL]"", ""[发布机构]"", ""[发送机构]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,boil_water_notice,prompt_persona_360.txt,23,23,69,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,boil_water_notice,prompt_persona_nolimit.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,boil_water_notice,prompt_simple_360.txt,20,0,0,0,[]
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,boil_water_notice,prompt_simple_nolimit.txt,23,0,0,0,[]
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,boil_water_notice,translate_boil_water_notice.txt,23,23,92,4,"[""[LOCATION]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,extreme_wind,prompt_chain_of_translation_360.txt,23,23,69,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,extreme_wind,prompt_chain_of_translation_nolimit.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,extreme_wind,prompt_cross_lingual_alignment_360.txt,23,23,69,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,extreme_wind,prompt_cross_lingual_alignment_nolimit.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,extreme_wind,prompt_one_shot_360.txt,23,23,79,5,"[""[LOCATION]"", ""[TIME]"", ""[URL]"", ""[发布机构]"", ""[发送机构]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,extreme_wind,prompt_one_shot_nolimit.txt,20,20,76,5,"[""[LOCATION]"", ""[TIME]"", ""[URL]"", ""[发布机构]"", ""[发送机构]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,extreme_wind,prompt_persona_360.txt,23,23,69,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,extreme_wind,prompt_persona_nolimit.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,extreme_wind,prompt_simple_360.txt,20,0,0,0,[]
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,extreme_wind,prompt_simple_nolimit.txt,23,0,0,0,[]
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,extreme_wind,translate_extreme_wind.txt,23,23,92,4,"[""[LOCATION]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,fire,prompt_chain_of_translation_360.txt,23,23,69,5,"[""[LOCATION]"", ""[TIME]"", ""[URL]"", ""[地点]"", ""[时间]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,fire,prompt_chain_of_translation_nolimit.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,fire,prompt_cross_lingual_alignment_360.txt,23,23,69,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,fire,prompt_cross_lingual_alignment_nolimit.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,fire,prompt_one_shot_360.txt,23,23,82,4,"[""[LOCATION]"", ""[TIME]"", ""[URL]"", ""[发送机构]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,fire,prompt_one_shot_nolimit.txt,20,20,71,4,"[""[LOCATION]"", ""[TIME]"", ""[URL]"", ""[发送机构]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,fire,prompt_persona_360.txt,23,23,69,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,fire,prompt_persona_nolimit.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,fire,prompt_simple_360.txt,20,0,0,0,[]
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,fire,prompt_simple_nolimit.txt,23,0,0,0,[]
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,fire,translate_fire.txt,23,23,115,4,"[""[LOCATION]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,flood,prompt_chain_of_translation_360.txt,23,23,69,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,chatgpt,Chinese_simplified,flood,prompt_chain_of_translation_nolimit.txt,20,20,60,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
